A - worst asymmetry,B - compactness,C - red variance,C - green variance,C - blue variance,Hair,Cancer
1654704.433,-37.87146403,0.038272971,0.070947621,0.06243207,0.083024691,1
1729318.915,3.751911959,0.483410702,0.96679659,0.924778307,0.086577492,1
1376296.035,-63.23184875,1.069995777,2.273007486,3.035200755,0.044770978,1
1832497.875,376.4355163,0.002206743,0.003543579,0.004588606,0.005478937,1
908886.3782,-11.09005876,2.653307185,23.80595792,25.60700656,0.066033482,1
1553137.183,-2.076437223,0.91307023,1.537181042,1.555579835,0.099713745,0
2238527.261,-6.345106684,1.199487715,1.602387261,1.378273978,0.117393507,1
951090.4625,0.423262546,0.614840918,0.989236408,1.219709156,0.04955215,1
784993.8907,2.414189318,41.42339915,81.04631848,88.93393878,0.125381731,1
943446.4135,15.8401655,0.006258138,0.020350071,0.02369384,0.016813565,0
942970.1271,-9.274533064,25.41847875,49.25233908,50.63972629,0.121745167,0
1724755.735,7.877755384,0.006347016,0.019212593,0.02556553,0.008780187,0
1184987.614,-5.012854547,0.526400538,2.664842104,2.848279629,0.137923118,1
2470062.105,-5.732292737,3.839568574,15.18472863,16.68928569,0.058915114,1
928867.4343,-65.07638984,0.068929684,0.131035793,0.142036638,0.062262006,1
599850.0409,7.552633822,0.569082257,3.531738824,4.700329795,0.092448039,1
1763136.342,1.013251897,0.16237998,0.318018387,0.319985742,0.028765095,0
1466643526,-49.04425139,0.361770134,3.214045195,3.720629014,0.494324593,1
681334.8421,-0.212706867,0,0,0,0.165658014,0
929287263.3,445.1019195,1.209345012,1.881564863,2.170440115,0.120761222,1
1212070.756,-1.11363002,0.391130914,2.81893155,3.122844129,0.071386672,1
2430028.934,-9.527276527,1.715509217,13.61125499,12.5599699,0.190540706,1
2528813.852,6.959485076,0,0,0,0.092687647,1
1241023.129,6.148093588,0.019291639,0.022791419,0.022846213,0.013462142,0
503826.7442,2.827869174,0.012757511,0.010872677,0.010969324,0.031352781,1
3026265.118,-0.187087995,16.46545075,18.30700286,21.33200683,0.246412749,1
2319412.793,-243.4903657,0.013292856,0.026668832,0.037198978,0.017916632,0
892878.125,15.81371263,0.061205356,0.118492298,0.130038881,0.072446965,0
2944714.638,1.012660792,93.55623586,162.998151,171.8576371,0.166936048,1
3170918.749,1.006220079,9.106554832,13.88919204,13.99328131,0.02716253,1
2835472.431,4.271937623,0.165118785,0.385493799,0.354237854,0.036129062,1
1086954141,-78.92274854,72.40995138,215.819369,278.735989,0.499429481,1
8441707.807,-29.00541663,0.001157953,0.003449091,0.003992749,0.009495152,1
754473.3027,20.11780342,0.024150373,0.048539439,0.046897999,0.056475904,1
1511775.103,-3.529654159,0.055831043,0.069594059,0.054333446,0.056351953,1
1185115.319,-1.036981558,5.894232993,107.8655882,174.0550708,0.386581676,1
6452005.585,1.771751417,0.171860905,0.300690156,0.320351955,0.071010565,0
1807851.4,-31.31060763,2.90031914,6.593168453,8.190019613,0.066974545,1
2530987.764,-1.374337571,2.798119939,5.209472287,5.128635515,0.104743796,1
3358900.656,0.643095004,0.916992053,1.797993429,1.768302239,0.062402242,1
2491807.307,1.516797078,0.544884191,1.004625447,0.927980648,0.046515995,1
3713796.301,1.526271014,1.151245743,1.855794804,2.05405686,0.105427106,1
717848.7676,-2.842417125,0.054891195,0.141439167,0.175051131,0.049649167,1
2849869.262,15.83013943,10.63112957,18.26908798,17.52818617,0.188806813,1
2367839.163,2.80579137,1.574162371,8.939662566,9.231971603,0.165052538,1
6617454.952,-3.106107969,0.211106415,0.939886754,0.962256083,0.048533238,1
642398.4382,3.149900736,7.177726426,32.32714855,60.70426079,0.12249258,1
937657968.4,21.93159571,0.963506793,1.489241264,1.701701862,0.347764028,1
1639280.62,-6.266888336,0.832134874,1.736552677,2.014409335,0.56431079,1
1970821.222,29.21328041,0.01921902,0.048356003,0.049614967,0.009533989,1
931015.0621,2.555394864,0.06945457,0.165611657,0.158653988,0.082661322,1
2007075.64,-20.24116761,0.002266039,0.013519427,0.01441291,0.015814022,1
1535417.675,0.035966648,76.44512636,101.4473736,113.2172137,0.228524237,1
1209856.634,4.870905508,0.621227742,0.897948541,0.743698363,0.065069417,1
1201554.579,-4.280734685,9.169031809,11.89247587,10.6742863,0.123916541,1
1559797.287,-0.603507476,92.77723896,172.413109,177.2190582,0.233401455,1
1696306.364,-12.88420855,9.028373895,21.95224159,24.36533693,0.175248909,1
1504084.993,3.674180133,0.190963244,0.427060717,0.45110151,0.037976214,1
763300.0242,-3.883812348,3.058183462,25.04953973,27.61886196,0.136412279,1
3405050.399,5.178491685,0.811831788,1.466541236,1.398781263,0.052533131,1
3252409.727,2.847432183,0.141479483,0.33169429,0.287001808,0.073581358,1
4175473.51,1.017284068,16.21708844,31.0578319,29.76907133,0.071437245,1
3409241.626,1.113009202,0.894807751,3.361136253,3.667516304,0.08307312,1
1131872.752,-0.922291703,0.057413107,0.116107301,0.13518002,0.022811604,0
9170423.505,-180.6568965,0.000913766,0.001976214,0.001550896,0.007158037,0
4799064.306,7.548929544,2.759492685,9.354307837,9.011025057,0.036195567,1
1737043.696,-4.011824008,17.35920569,107.7381661,106.0883285,0.172543957,1
1797758.073,-1.146774311,3.788813086,16.06051088,15.29648564,0.122935496,1
1365963.929,12.9621193,0.128920974,0.316364098,0.410539816,0.153342087,1
3089292.464,1.281488748,0.822017821,14.03799404,9.965042369,0.215082271,1
1447115.72,-0.095507692,7.193518192,16.82550844,17.50950991,0.196156879,1
1365240.697,-8.891655992,0.823997284,20.5056222,15.27670565,0.202646972,1
2839173.755,-26.16294912,0.00049755,0.00142406,0.001325285,0.008643188,1
1212975347,222.8080471,1.885839719,3.677830873,3.924095951,0.287432231,1
3771189.186,27.6899453,0.001685228,0.00458666,0.004249416,0.01108876,1
942931.407,0.754653439,2.111886576,4.470881714,4.660728572,0.143988781,1
594943.3761,-0.390476583,3.575253477,5.151117395,5.134202971,0.198608913,1
2774307.564,-9.460869695,0.397482889,0.710166842,0.524976508,0.095994965,0
2587431.604,2.00551593,1.123689267,1.790167426,1.848173006,0.149329996,1
756325.0031,3.970110528,0.015845747,0.056522567,0.079422149,0.059009991,1
2479616.756,9.951791994,0.327307107,0.515252018,0.570697983,0.049314511,1
3172277.422,99.36946887,0.002215751,0.005138484,0.005126767,0.013451409,1
3289325.256,8.786200194,0.173916374,0.303540275,0.321284771,0.012154846,1
861534.658,-7.931128972,8.042854959,20.11946473,23.30310452,0.137061273,1
3766891.222,-4.291060571,1.284230429,2.11222988,1.759229189,0.127679766,1
2029168.685,45.20842754,10.27070137,13.61696039,16.27349784,0.123378055,0
746875.2074,0.255997266,37.96004961,75.79281481,84.38587779,0.138425639,0
865582.9689,-6.140736771,0,0,0,0.102549446,0
5029848.51,-1.847964226,0.197360172,1.355864266,1.439466954,0.125925926,0
2372045.707,37.22225437,0.277274166,0.425076585,0.445079246,0.040991833,0
517936.8508,5.601904213,0.064302484,0.105094048,0.104743461,0.058174794,1
2344134.935,0.800451668,0.464438919,0.582097725,0.482861536,0.167424299,1
1363500.226,-22.1796877,0.042532784,0.436531454,0.522779595,0.080194098,1
2897703.077,19.64383557,0.156862323,0.36742775,0.424863291,0.018621597,1
464264.4496,19.86819355,0.026482204,0.023309698,0.021454783,0.018942834,0
1175438.233,-6.421895291,1.040797855,1.282326787,1.563997526,0.068845411,0
1532177.316,-3.0018962,1.715806922,9.140828008,11.62404472,0.128214146,1
2810166.389,-0.466981532,0,0,0,0.061959641,0
1088315.04,6.261802481,0.224694235,0.505579166,0.436004028,0.055189,1
1008333.694,-14.64402651,1.446475833,3.124269511,2.748319086,0.167705981,1
1622866.556,7.329093525,4.697310403,6.650575911,3.662135794,0.234268541,1
3635903.45,3.730891427,0.541028246,2.170017546,3.418518122,0.11452764,1
3433870.057,-1.481554449,10.89271513,20.46444692,15.98949663,0.182225666,1
1930481.623,-3.801694087,0.108145685,0.180763754,0.229599963,0.144542085,0
486106.2995,141.739544,0.025122434,0.107762053,0.150732464,0.044632759,1
917446367.6,-655.8670458,4.166322332,6.858208937,7.50841677,0.159129436,1
3658714.34,9.565088691,1.295905906,2.980632524,3.939153952,0.060247855,1
942654.222,-1.933627756,0.514219338,1.183376352,1.262334861,0.062559648,1
1372866.551,0.024528054,23.65666816,32.44984689,31.53786874,0.227033962,0
1389503.633,26.62906822,4.024179508,5.6169053,7.734940603,0.245360176,0
1954968.508,-0.440641173,2.050225199,5.709536774,6.523621699,0.244297325,1
2324443.971,1.83083693,1.538300377,4.374049835,4.982910447,0.093887976,1
2417771.497,-2.465828609,4.660372566,13.45460708,20.32004897,0.139180289,0
947394.2789,9.39567658,0.985243441,1.729126861,1.496736767,0.179520107,1
482876.7623,1.291160189,0.036801813,0.060333091,0.067743958,0.075375428,1
1915437.091,-4.795526223,59.46001576,133.5002546,162.0743507,0.584659729,1
4302998.82,1.208225193,78.14170192,132.2755333,161.7642915,0.147840697,1
1127805496,147.4544565,20.04661971,40.16547588,62.86919424,0.391536248,1
1914504.623,2.709048613,54.58729419,76.3297541,95.70775682,0.309426915,1
2590502.497,2.112194989,0.024218035,0.05045732,0.049304042,0.034666183,1
2122340.986,0.89698714,2.645699778,11.08336391,12.89837495,0.104797321,1
4074731.416,-0.227533269,1.020814509,2.486863696,2.212055426,0.094719571,1
2806809.821,-41.01901996,1.809831771,2.569220596,2.971564408,0.06760077,1
1884963.139,-0.639818216,1.181247392,3.106257031,2.764075098,0.146385975,1
2020850.036,-5.121485955,0.564470374,0.763000151,0.838298505,0.073391177,1
2975854.446,-4.68547327,259.3080719,319.3503956,329.4083112,0.252854438,1
1131333.011,-0.859286622,2.275477229,3.16170622,3.617241533,0.069608196,0
1024554.896,-5.598329982,40.89871948,44.61237568,48.41804033,0.107855736,0
859156.7736,6.282317557,36.74323266,42.63991559,48.12333894,0.042262505,0
2657598.174,-8.924530025,0.033369118,0.125771382,0.129991498,0.048158687,1
1249175.697,0.938634161,12.7763023,23.83111015,23.23663781,0.101577177,1
1590925.563,-42.7134005,0.076189117,0.093485761,0.105137136,0.046099773,0
1744462.209,3.014779531,0.085185218,0.342051518,0.363353141,0.112528345,1
978256.7824,-0.903760254,4.937050122,6.756292686,6.737477448,0.107116017,0
794585.2662,0.785495064,9.932274143,12.29161588,12.25341645,0.201254793,0
3629722.562,28.7284771,0.050269688,0.083285101,0.080921628,0.05824019,1
7609687.433,-2.295597124,6.874329743,19.78593829,23.79554404,0.101930275,1
3514134.317,3.386569308,2.491703163,4.624210109,3.663687475,0.143693821,1
370310.1313,60.44682784,0.045903736,0.072231806,0.066879367,0.080466274,0
629116.5743,36.5037619,0.022598666,0.064935384,0.068740958,0.030334953,0
1526718.422,1.817020244,1.032965676,5.460580291,5.015047263,0.20324004,1
4359996.103,0.621162176,3.465179896,12.15399653,13.22355417,0.14340784,1
1814440.199,-1.676011519,11.5880512,18.03926431,22.40243321,0.081985034,0
2028961.281,-15.00452012,1.682727812,2.614125075,3.070541707,0.028954316,0
1047169.358,7.638312828,4.011768395,8.77404098,10.62688587,0.221116795,1
1541250.622,2.289557113,186.3718975,302.185493,281.7032625,0.163288507,1
1177137.708,-3.881870226,6.427968283,10.91112518,9.514501555,0.273721824,1
1742897.649,5.6577736,4.050222435,6.09462164,4.891390947,0.165661251,1
1602036.1,-7.481646662,4.592426131,12.70665042,13.82027609,0.126156692,1
7587080.468,2.520689481,0.546682474,0.842359975,0.852300543,0.046515064,1
3035667.91,4.054685036,0.038471216,0.093525655,0.087078693,0.04505036,1
3116348.498,-1.67266221,0.055657219,0.154872117,0.173465678,0.071968,1
1240634.366,-8.152150204,2.286018666,7.210185405,5.536439396,0.113438185,1
2789000.838,-2.972908318,0.361597531,0.84293828,0.676722685,0.015759512,1
1667329.227,5.143547671,57.63581964,85.00608391,96.10986754,0.093449635,1
659527.0189,1.079485935,1.21186686,3.431265936,3.654078414,0.078417361,1
3913619.303,-14.18070121,1.916655553,4.707247839,5.002387945,0.083435473,1
847349.8191,-5.977565478,0.068608099,0.070119703,0.066825499,0.030239109,1
1478385.628,-12.80033723,0.048206787,0.243457185,0.313386666,0.043879111,1
3900100.792,-1.713470801,0.018925961,0.028885239,0.027229157,0.028794102,0
3585158.145,-24.23765475,1.199822575,1.878936715,2.307350525,0.03123317,1
7520767.217,-88.93444682,0.073936492,0.911881834,1.015788042,0.043673463,0
2278465.928,38.62148834,0.001667218,0.010132657,0.013570548,0.003956427,0
1527576.73,0.091881276,3.677314721,16.48069413,23.7984469,0.175968854,1
1803137.564,-2.27094595,0.391714953,1.640846281,2.043506397,0.116939005,1
3041102.104,-10.03709473,1.376146588,8.575735297,9.367577114,0.116756239,1
2593988.373,-2.723022208,9.270618894,15.81122062,17.17376288,0.136699021,1
1532724.796,-7.587392583,0.339814879,0.611570268,0.685620558,0.047763809,1
1333929.443,6.56553086,1.635005857,3.108418804,3.526265348,0.207957128,1
428444.2678,-8.647181306,0.539179913,1.862229983,1.743506585,0.126367251,1
1392214.796,20.42692701,0.157462167,0.298395272,0.329407131,0.034094222,0
1043693.136,0.639522447,0.260256122,0.480455135,0.36074666,0.056663014,1
920679.5516,5.909378769,3.275666989,5.711877685,5.34101576,0.039148548,1
3855403.046,11.87406766,0.641231889,0.905144181,0.713131048,0.053716501,1
2954142.835,56.91599202,0.051142731,0.071941516,0.068833607,0.020823309,1
1023665193,-221.0736887,21.12297718,26.20941338,24.38708964,0.409868443,1
715561.3431,5.324352532,0.849942939,1.651867542,1.609011155,0.060948748,1
2558740.833,-0.186194118,153.3185989,209.6449961,201.2539716,0.27496656,1
1653197.526,2.064949443,1.013012593,3.814326922,4.886544414,0.111391332,1
8459038.988,1.573693714,9.900893448,18.89020686,18.86328645,0.045371735,0
4175142.42,0.248287904,4.054530556,8.180132307,8.460668403,0.127365095,0
2247190.09,-0.10702036,5.368241452,22.4984213,25.06547741,0.458826154,1
897050.0012,7.757558208,0,0,0,0.096846222,0
3758425.598,-2.906533444,4.129494578,6.985989932,8.594125252,0.177898369,1
8996319.821,-14.41548608,0.045901498,0.075060658,0.059852127,0.021432274,1
501752.9829,3.215047857,13.17863219,14.29785775,17.29494564,0.168920513,0
3400243.302,-15.35502944,0.001163251,0.005151843,0.006940894,0.015304889,0
4443749.889,1.045308075,0.021776637,0.038845514,0.034909109,0.028448626,1
2948120.333,3.424257601,0.876646511,1.279320292,1.090887177,0.255246,1
2576153.013,2.076731588,1.097117371,2.405715531,2.972353332,0.211347556,1
1736255.43,-45.67594467,0.30749826,0.663847191,0.611419128,0.126041613,1
7109662.213,-1.835338637,1.022652815,1.873866594,1.982434038,0.113667304,0
1122890.834,-40.70484276,0.783906296,0.783748641,0.794815625,0.048712967,1
2651490.633,0.626827709,71.48250809,62.94592225,53.40186126,0.19561558,1
1043494.304,-4.093413362,0.155954429,0.392969431,0.581486647,0.084713098,1
4595004.629,8.680050613,8.72E-05,0.000125025,0.000148923,0.005477606,1
2203970.709,5.622182298,0.260618775,0.584886899,0.763564652,0.052914756,0
1097596.901,-4.642527396,0.643776371,1.211780739,1.259156692,0.152224742,1
547536.0833,-5.435192584,0,0,0,0.152913406,1
1936870.899,11.10109816,224.6793435,397.6877639,465.8114186,0.142884652,1
1067304.281,-0.609172715,48.89219081,54.71950809,58.25259637,0.106561185,1
1757712.765,-0.534125805,5.053864254,7.04113336,6.841436162,0.111188105,1
1667610.814,-2.061084047,38.35579188,55.39560968,59.07655355,0.186763117,1
2408130.623,-1.433307316,48.40782527,66.23191496,69.00710458,0.072296104,0
3479104.051,2.431375328,1.676766433,2.890779018,3.026293979,0.074524237,0
1570826.679,2.613607799,4.46469973,5.89651377,6.031751767,0.067859422,0
2177099.923,3.180367528,3.435018323,5.119713085,3.467697119,0.136028001,1
6746337.851,-0.282672937,2.744734267,3.699179284,2.803026305,0.11926906,1
1145697.904,-2.79802375,1.484810238,2.498232339,1.77533547,0.063783179,1
3013332.666,64.70275767,0.238877315,0.431410009,0.436819985,0.064905374,1
588731.6618,-11.33102113,0.3386162,0.558782778,0.632688586,0.092177381,1
1263338.171,-1.751017328,43.75048094,60.53810755,45.77160954,0.151747293,1
1570334.637,0.954349931,735.9450867,880.832768,872.4198692,0.203397238,0
2050108.325,54.58451113,1.240538294,2.108889809,2.248699247,0.099730428,0
3721380.8,8.907339367,0.358293218,1.412289455,1.527343135,0.047211903,0
4950865.847,1.233602229,0.001618376,0.002360959,0.002364317,0.008429915,1
1888160.067,5.456711472,0.370772872,0.968539767,0.899485172,0.068575246,1
1357108.461,-10.44374602,0.036557043,0.08320931,0.07811207,0.043783474,1
7298378.984,-8.544955277,0.04185284,0.174399788,0.157443389,0.027531273,1
2015161.074,-2.220925367,0.73615798,3.673501479,3.102525682,0.142283561,1
6837223.008,0.526739575,3.597191911,7.741634038,7.708153961,0.151458187,0
1788370144,-428.0584553,29.29879347,42.3052123,46.58283592,0.176081491,0
3874128.67,-11.42001403,0.094299687,0.191569076,0.166928849,0.03737399,1
3309530.143,2.317361774,0.017107822,0.030355023,0.029980367,0.036288361,1
1600466.133,161.5042429,0.011184709,0.064249815,0.066835829,0.01328902,1
4092782.121,-36.08518288,0.063393683,0.179502239,0.208865031,0.040143697,1
1838253.176,28.23548559,6.115859223,5.866986624,5.121295537,0.104222924,1
1786641.227,-0.69014801,6.381082486,6.993074894,7.622438073,0.185072747,1
8696372.23,12.69468433,0.12635198,0.157078436,0.167894539,0.016464928,1
2049451.142,48.38102535,0.399727682,0.565498288,0.659377363,0.034528205,1
1671807.684,32.545089,3.181744752,3.935966724,3.922087869,0.105516975,1
559297.2738,0.245219014,0.202661258,0.400296729,0.362189857,0.049563253,1
398812.7329,4.772933439,0.00832973,0.027562734,0.033411228,0.032510807,1
450805.4097,2.492351083,0.040047568,0.103278305,0.107484167,0.035250849,1
1101747.125,-3.964345922,2.04789587,2.470869801,2.142551624,0.058008233,1
1150994.941,34.78776311,0.062744834,0.09292928,0.10238404,0.073816293,1
1837589.203,7.524579296,0.035867856,0.391764847,0.409657502,0.061032059,1
1478877.587,-7.482969836,0.034459961,0.069076315,0.067193824,0.028732611,1
1804369.063,-0.692683302,8.74562361,17.43968305,16.96989892,0.195671237,1
1958448.734,-1.665163979,3.697613051,5.27815495,5.373047481,0.07292315,1
1085239.995,0.247932989,37.78517318,51.48605629,55.54135058,0.344464454,1
1332407.243,2.626318442,19.52475921,29.4779126,33.44130198,0.163866562,1
2504343.77,0.257253778,1.003257326,3.175157216,3.65099494,0.0625766,1
727894.0606,5.65384272,0.912614144,2.447889262,2.791333151,0.059681485,1
1244964.382,-34.64628424,0.02425512,0.072967143,0.093653222,0.026286478,1
4555272.111,-9.949495528,1.250426403,3.866053319,4.734950178,0.16011559,1
1559346.947,15.00067485,0.016185316,0.055149736,0.061884659,0.066596026,1
1128159.799,0.617516054,9.490578982,18.90610889,20.45424366,0.195392391,1
2115632.78,-0.885071162,5.864157784,10.76568622,11.18218055,0.147604811,1
677210.1726,0.784732354,1.248991806,2.318501575,2.361053531,0.1172701,1
2384121.349,-0.636363521,22.47557539,37.02997413,34.75796473,0.202134311,1
946382.1335,0.031117202,104.4660652,134.1644828,146.6409889,0.173129046,1
1694318.838,-3.503208424,324.5037045,449.040682,474.118133,0.176550095,1
2789223.981,-1.93756758,27.84645577,31.38475404,44.52764614,0.085234819,1
1179309.044,1.468149933,6.189965566,8.145727924,9.269154136,0.061707331,1
671918.0572,-0.360379605,174.8192758,231.4119594,252.0727007,0.192366247,0
2715533.516,3.237540679,17.54831246,19.65702167,27.65351755,0.086912017,0
3320395.949,-0.198035952,8.586143129,28.14707,26.58974459,0.096870776,1
2247579.321,-4.643752839,0,0,0,0.140020768,0
1027522.428,-0.686421417,0.224188878,0.442080548,0.451625567,0.062708458,1
5028988.96,3.132376789,10.47762563,32.66228342,36.90276383,0.137712469,1
4948027.999,-1.211860298,1.105975113,1.769731889,2.044239085,0.082619505,0
7683864.17,-19.46475962,0.874850919,1.745312703,2.265248621,0.100932549,0
653248.3799,-1.609584629,0.326224405,0.952271454,1.013853637,0.171429803,1
1373629.383,-1.172740756,0.113106851,0.238776945,0.227943715,0.081619739,1
1785913.973,3.383833952,1.754205259,3.243963512,2.788017015,0.089122373,0
2386018621,123.2703966,2.708396431,3.022132893,3.007977621,0.146686422,0
1795819.564,-13.88061509,10.96573091,10.67106331,10.53208084,0.02493373,0
1579497.528,-19.18817376,7.652521286,7.490324914,7.396998335,0.025639976,0
1467951.9,-0.134282965,0.078431007,0.157886975,0.162283267,0.054623585,1
4794785.458,-3.949636835,279.4556806,347.6275878,387.0204738,0.144989086,0
2599512.677,7.005594189,0.062864738,0.106885453,0.11195474,0.046042762,0
619703.2259,103.6377198,0.011024186,0.021395545,0.021243151,0.043022853,1
3751032.953,0.733244536,5.780371247,8.865567988,8.240540421,0.064148227,0
834368.2084,30.19599904,0.0353109,0.203777786,0.246639089,0.033587534,0
3365577.812,0.998992442,0.634157625,0.803982326,0.704359386,0.02806625,1
3400938.482,-1.833528738,6.954545792,31.55652306,43.93287682,0.19102783,1
1384600.696,-1.864053508,1.169905594,1.352542847,1.392414731,0.175471386,1
2169789.381,-35.44325058,1.019466132,1.083841554,1.130346003,0.070120396,1
599717.5247,-23.64730997,41.70793487,47.5453003,57.2085402,0.093720105,1
1020975.946,-1.264347217,3.413515475,6.41821393,6.391571241,0.083660449,1
1085070.073,-6.627165105,309.0224558,490.4067558,379.4995827,0.20238163,1
2761081.407,2.991992557,0.024149807,0.044131561,0.046876652,0.024076478,0
2866913.832,4.394987397,1.027049436,1.627017477,1.518892114,0.083722943,1
917282.5569,3.893093885,3.27349656,10.77982546,11.91680803,0.07955254,1
2780807.753,16.27378213,0.025396069,0.073437285,0.091978167,0.061182518,1
1668720.835,0.142807353,0.501932749,1.082209615,1.452535524,0.07259267,1
1395868.955,-0.718617427,4.666706873,62.39943974,79.99737323,0.146549422,0
741421.4692,-7.723850891,0.407197436,1.834425277,2.636541608,0.08776576,0
6967575.812,-4.777135458,0.21142854,0.422000503,0.422358553,0.023429797,0
6457250.15,1.059475849,0,0,0,0.077456709,0
950944.1316,107.7587312,7.47E-05,0.000311275,0.000330489,0.002439111,1
1053075.511,-1.084514274,76.5910645,85.10426572,92.65704774,0.435732214,1
1400541.4,-1.654422464,0.574049719,1.223543925,1.209274053,0.067377781,1
1858333.213,3.320909936,16.19977888,20.06288865,22.419946,0.242745846,1
2685970.507,1.070504906,142.1771028,248.5342932,252.4928208,0.164281028,1
4990124.57,-0.904807962,46.56750944,122.7699337,158.8787459,0.162397321,0
1426886.713,-11.57272221,0.360373182,1.219820843,1.474045127,0.0652431,0
8701255.78,35.72194809,0.326236113,0.881074109,1.599221807,0.068185228,0
1326525.289,-3.407183575,0.027792393,0.033680477,0.036194235,0.019424962,1
1396534.086,2.350278221,0.360627196,0.535640132,0.522607956,0.118042004,1
1185839.85,5.072489685,8.727962429,20.50134582,23.26955071,0.084922667,1
1283459.661,-1.653576337,0.128510825,0.264168732,0.279538726,0.075129714,1
1897314.722,0.179562283,10.41066683,13.87002562,14.13282142,0.231284595,1
2546738.425,4.586192226,0.542504246,1.290996732,1.445830517,0.071715459,1
6585014.866,-2.815152367,0.008214976,1.651971958,3.59473273,0.067285184,1
587504.7915,-0.636756561,0.694707674,2.120402446,2.147136465,0.146794667,1
1030001.656,-11.33036249,0.198469047,1.922576301,2.002949241,0.054458667,1
3446024.637,-12.09099186,3.090180146,10.01376735,9.244047569,0.084109314,1
3670176.028,-1.941663331,0.962686198,2.315624982,2.178011063,0.042186348,1
3340529.845,-15.03413574,0.063974048,0.563611794,0.700172004,0.117056464,1
1365608606,-121.4739296,84.36245197,147.8793926,230.102126,0.337516802,0
1883489630,249.3399826,1.949373209,2.998383314,3.184310792,0.242698286,1
1173344.64,-7.419247431,2.170038072,4.001160504,4.705986517,0.130399485,0
2127779.888,20.70588936,0.174396213,0.320316542,0.38942172,0.028525942,0
1731248.699,0.282272608,0.230304269,0.301652357,0.284545068,0.046137748,1
734708.3833,-4.505269286,1.264056089,2.28901492,2.290279161,0.048020319,1
1283926290,190.0505904,36.43503374,46.54529648,54.64600659,0.358297817,0
5745742.509,-20.91292736,0.037119762,0.136013231,0.145788672,0.073029735,1
1644676.399,3.527370067,0.011915748,0.019774256,0.020274126,0.00833199,0
1817008.294,14.72895629,0.107994489,0.137129681,0.141663582,0.035389497,0
844617.0672,18.18751156,0.969506293,2.18168172,2.673693302,0.091230351,1
2665586.44,25.94578086,0.02859923,0.060898421,0.058859531,0.022456889,1
1879216.932,-19.21115172,0.129269488,0.605944183,0.588229852,0.04753054,1
1923276.547,-114.6363558,0.000384915,0.001904918,0.002201862,0.002709333,1
615856.4347,-0.301803022,0.000461611,0.024840829,0.019482464,0.012551111,1
3545352.036,1.611594873,74.89670484,214.489897,390.4164487,0.204805785,0
6225284.737,0.261710617,121.6564673,360.660672,611.8157648,0.198195891,0
2768739.114,0.574075449,19.77774644,29.45824846,30.89560449,0.231161908,0
1631779.614,0.193308019,0.440157281,1.2037613,1.294856251,0.215976938,1
2588982.457,2.53088955,0.311382101,1.472618071,1.818844895,0.251632018,1
2966774.898,-15.20081058,0.237515234,0.750861214,0.890896057,0.046604444,1
2271382.841,0.127699371,7.821150253,12.34106792,12.76627764,0.142464075,1
8502850.744,2.092106245,0.086579522,0.172755708,0.229694396,0.04761488,0
4399776.644,3.866009066,0.258513306,0.386924142,0.380077553,0.043649958,0
3948902.57,-5.595655596,0.255335265,0.449982035,0.387619177,0.054980713,0
682450.1902,-3.492321838,1.082502396,6.28708793,7.549317524,0.163030061,1
673897.5522,-2.661821434,69.7608742,289.4376451,463.121407,0.174959114,1
1339308.682,-19.03853641,0.253903038,0.8329303,0.991200432,0.042864629,1
1814119.7,-4.610911068,0,0,0,0.184188444,1
1762572.086,3.126969286,1.269068317,2.290121453,2.323373651,0.0546901,1
630153.5381,9.087465463,0,0,0,0.161679973,1
547084.8057,-3.002563804,3.560405408,8.368440005,6.301342075,0.09455352,1
2509444.931,-16.84496581,0.480770194,1.179657594,1.456789081,0.019349333,0
1373889.648,26.11647018,13.99913315,24.88638888,26.24762271,0.053582843,0
1743490.551,22.72687273,0.352700883,1.555492566,1.908297195,0.066062326,0
1217354.538,-47.27396341,1.090969413,3.505606766,3.095316205,0.049846812,0
1360896.713,1.253224811,0.025497986,0.046507121,0.037417896,0.01962537,0
2801783.824,0.351283184,12.81960237,24.6784947,28.27643586,0.114521071,0
2507844.869,1.186425461,72.8788554,109.3062245,112.1454624,0.295420029,1
8662137.605,-0.03949905,0.532296979,0.845056156,0.82788066,0.034695851,1
4836717.88,0.68971995,107.3973251,143.3305918,130.2881071,0.096629807,1
1659183.283,-2.129201582,0.186873264,0.256114742,0.288108502,0.04757528,0
2340535.129,-7.979586773,0.002030748,0.005391942,0.006745355,0.004721778,0
1605263.115,1279.507671,2.76E-06,3.64E-05,4.82E-05,0.000144642,1
3325557.708,-472.0443808,0.000112005,0.000218044,0.000265694,0.001047809,0
5245787.021,81.03662085,0.019900723,0.240719753,0.473240549,0.013627346,0
1150420.835,-0.25425699,1595.629259,1939.998353,2336.172896,0.259518791,1
1156785.559,-3.881659371,0.616808743,5.259262081,4.913987829,0.088942431,0
5558704.528,-6.710532226,0.044651005,0.060220313,0.072244004,0.035484043,0
3179161.874,-140.5189306,0.081337777,0.109775768,0.122586723,0.01390625,0
2416810.319,-20.1471714,0.246122281,0.348172149,0.397808394,0.026405664,0
675591.3574,15.08832823,0.051567192,0.105968421,0.114652996,0.067008532,0
1288830.198,-24.17499252,0.00015378,0.001259431,0.001433924,0.007256234,0
5807434.484,31.28050541,0.236728486,2.63392535,4.838792443,0.072653498,0
2047860.066,-1.008730148,7.479658027,13.41158096,11.92437732,0.138999993,1
